98,icmp,SH,2297,193,0,171,27,201,50,1,219,111,32594,28371,11800,23831,42606,422,1,0,323,568,0.44,0.91,0.19,0.17,43152,45119,8,124,8,133,110,0.57,0.34,0.7,476,250,0.58,0.35,0.07,0.09,0.72,0.31,0.32,0.61,normal,93
98,icmp,S2,2577,1025,1,210,116,72,227,1,88,24,78123,67912,67523,74143,72458,283,0,1,638,940,0.38,0.05,0.21,0.27,26917,2335,4,65,57,184,17,0.2,0.3,0.79,267,416,0.65,0.76,0.59,0.72,0.85,0.35,0.28,0.07,normal,35
98,icmp,S2,2564,1998,0,209,104,201,158,0,134,80,8114,4258,10937,95793,66466,542,0,0,971,797,0.99,0.17,0.2,0.05,52140,38095,68,136,137,237,487,0.78,0.65,0.91,433,604,0.81,0.09,0.21,0.54,0.89,0.43,0.79,1,normal,8
98,icmp,S0,2711,350,0,188,32,24,78,1,78,31,4423,2513,60104,50707,35546,45,0,1,863,802,0.47,0.33,0.98,0.14,36567,59338,57,161,208,334,0,0.72,0.25,0.27,146,106,0.29,0.04,0.97,0.47,0.55,0.68,0.78,0.73,normal,37
98,icmp,S0,1503,2025,1,69,198,107,136,1,70,92,78820,61936,76602,12866,69250,92,1,1,322,979,0.3,0.33,0.52,0.63,16238,22077,83,145,110,131,437,0.21,0.85,0.46,172,65,0.47,0.45,0.2,0.08,0.25,0.43,0.89,0.22,normal,79
98,icmp,RSTOS0,1763,2480,1,144,232,124,76,0,92,95,29177,69689,43955,91122,80307,312,1,0,260,828,0.81,0.27,0.81,0.49,51587,62049,75,132,218,5,155,0.21,0.13,0.07,843,760,0.01,0.09,0.69,0.63,0.88,0.97,0.03,0.22,normal,22
98,icmp,REJ,958,2537,1,12,30,67,212,0,235,84,67012,25963,42588,45355,98703,341,1,1,644,932,0.34,0.82,1,0.01,27691,34724,21,61,45,321,77,0.77,0.1,0.19,212,845,0.22,0.31,0.54,0.22,0.09,0.07,0.48,0.52,normal,82
98,icmp,OTH,3186,2104,0,243,10,217,157,0,23,120,39898,1935,78599,23136,74872,101,0,0,37,367,0.8,0.03,0.58,0.06,15659,64343,8,217,9,78,384,0.97,0.41,0,445,152,0.65,0.2,0.25,0.13,0.39,0.27,0.63,0.59,normal,84
97,udp,S3,1709,2366,0,19,121,50,120,1,146,141,43624,97666,80496,41074,20168,119,1,1,215,453,0.45,0.46,0.42,0.32,15272,45540,0,465,137,348,40,0.42,0.8,0.91,624,947,0.1,0.14,0.44,0.98,0.21,0.95,0.88,0.82,malicious,64
97,udp,S3,1553,1807,0,68,129,43,210,1,248,41,68193,15111,87280,10694,90069,342,1,0,278,190,0.54,0.52,0.03,0.72,5327,12282,87,17,361,44,142,0.77,0.2,0.73,97,83,0.08,0.69,0.04,0.01,0.47,0.54,0.51,0.25,normal,1
97,udp,S0,2131,3145,1,132,232,213,119,0,99,13,25906,80182,31625,16880,36620,645,0,0,96,816,0.18,0.09,0.77,0.81,51759,58893,61,6,57,197,99,0.57,0.77,0.02,767,805,0.8,0.79,0.09,0.11,0.24,0.31,0.03,0.91,normal,41
97,udp,RSTO,565,2295,0,103,26,136,185,0,102,18,80562,60880,90280,14128,33882,233,0,0,543,301,0.9,0.17,0.58,0.94,47870,38208,85,154,77,239,54,0.75,0.06,0.11,661,807,0.05,0.83,0.9,0.44,0.31,0.84,0.8,0.28,normal,18
97,udp,REJ,1298,3162,1,228,230,43,166,1,227,74,69543,77972,11719,52458,77018,336,0,0,741,670,0.79,0.95,0.47,0.89,13030,54928,68,454,234,293,102,0.71,0.55,0.55,226,74,0.96,0.81,0.08,0.09,0.35,0.67,0.33,0.09,normal,54
97,tcp,S2,638,1033,1,122,219,135,167,0,71,117,27081,68735,89489,31042,39107,14,0,1,461,314,0.97,0.44,0.02,0.22,36008,39167,60,192,163,221,213,0.92,0.09,0.5,344,751,0.23,1,0.86,0.35,0.57,0.13,0.13,0.93,normal,52
97,tcp,S0,2076,2182,0,128,220,154,168,1,84,95,35134,25393,85476,70134,86134,141,0,1,144,789,0.68,0.26,0.55,0.03,817,40757,48,132,327,209,54,0.64,0.59,0.98,868,119,0.19,0.36,0.34,0.43,0.64,0.69,0.65,0.26,normal,23
97,tcp,RSTOS0,968,1312,0,82,204,76,43,1,128,142,46842,86634,84144,14116,40734,379,1,0,13,376,0.76,0.6,0.5,0.9,52223,3880,9,235,328,315,53,0.41,0.45,0.39,16,122,0.2,0.95,0.53,0.41,0.18,0.02,0.94,0.33,normal,36
97,tcp,RSTOS0,3122,2793,0,88,226,104,95,0,241,33,35142,67832,1133,88873,93808,427,1,0,463,850,0.34,0.96,0.7,0.27,9063,19100,45,133,2,181,233,0.16,0.37,0.26,136,191,0.64,0.22,0.43,0.79,0.31,0.76,0.38,1,normal,100
97,tcp,RSTO,1781,3175,1,122,57,199,226,0,179,95,78577,51748,50758,877,59201,441,0,1,741,245,0.19,0.99,0.31,0.53,57970,43683,88,108,328,352,371,0.69,0.94,0.5,902,251,0.49,0.77,0.13,0,0.27,0.93,0.02,0.39,malicious,90
97,icmp,SH,1511,2894,1,44,43,251,162,0,160,47,59452,13660,13078,65815,58879,79,0,1,870,739,0.08,0.05,0.51,0.68,5602,51363,42,284,193,191,278,0.11,0.14,0.65,316,392,0.42,0.53,0.44,0.92,0.13,0.74,0.59,0.97,normal,18
97,icmp,S3,1616,1499,1,140,100,194,175,0,53,56,82433,40432,50363,9542,80311,68,0,1,771,336,0.83,0.83,0.06,0.76,48361,29956,50,27,248,356,480,0.84,0.33,0.37,956,275,0.97,0.71,0.56,0.56,0.32,0.86,0.26,0.72,normal,95
97,icmp,S2,409,3238,1,170,180,122,242,1,161,142,56555,45114,20719,37323,433,331,1,0,935,574,0.09,0.03,0.53,0.16,24682,58698,59,89,385,31,304,0.1,0.46,0.53,233,793,0.64,0.32,0.9,0.07,0.96,0.06,0.4,0.64,malicious,63
97,icmp,S1,2223,3254,1,73,99,229,8,1,101,150,70285,38249,76168,57112,88442,615,0,1,836,632,0.9,0.82,0.41,0.93,13925,18807,28,79,102,241,175,0.77,0.39,0.39,407,798,0.1,0.4,0.65,0.5,0.44,0.98,0.17,0.01,malicious,49
97,icmp,RSTR,1837,1550,0,130,175,9,151,0,217,93,96732,72158,56985,39141,76711,412,0,1,997,358,0.74,0.61,0.07,0.29,19594,6971,88,37,8,398,73,0.86,0.69,0.85,816,780,0.62,0.36,0.17,0.29,0.46,0.92,0.4,0.44,normal,10
97,icmp,REJ,2061,282,1,211,166,95,40,0,183,96,85389,96918,22735,81826,72775,93,0,0,177,267,0.23,0.88,0.11,0.79,45365,10350,55,92,85,55,307,0.1,0.58,0.58,923,429,0.2,0.65,1,0.81,0.21,0.04,0.58,0.21,normal,98
96,udp,SH,1672,2782,1,176,83,247,135,1,143,26,84172,91236,99117,60121,37087,27,1,1,740,68,0.06,0.68,0.45,0.55,54909,52104,39,283,336,174,441,0.89,0.79,0.2,793,990,0.52,0.94,0.04,0.13,0.95,0.95,0.42,0.48,normal,34
96,udp,S3,2518,2947,0,160,118,91,31,0,142,18,11661,62207,53010,22508,35693,623,1,1,367,356,0.85,0.97,0.96,0.44,43564,13676,43,306,240,49,476,0.81,0.76,0.43,453,686,0.28,0.77,0.85,0.77,0.62,0.57,0.3,0.79,normal,62
96,udp,S0,1106,992,0,22,107,130,71,0,144,88,24840,30847,39977,41487,14336,427,1,0,368,183,0.03,0.4,0.19,0.94,17548,20797,55,268,135,13,31,0.13,0.47,0.18,628,582,0.01,0.95,0.32,0.06,0.94,0.3,0.55,0.5,normal,52
96,udp,RSTOS0,1421,1002,1,214,167,31,156,1,149,72,26413,55970,47797,49775,46360,110,0,0,752,627,0.08,0.61,0.25,0.34,39727,23291,24,134,266,2,125,0.66,0.9,0.93,901,582,0.14,0.9,0.03,0.85,0.77,0.6,0.91,0.39,normal,46
96,udp,RSTOS0,1022,1507,1,210,246,230,241,0,212,134,54178,95044,92493,86643,37679,207,1,0,148,753,0.15,0.93,0.81,0.91,8158,19794,30,464,98,300,114,0.57,0.82,0.57,817,790,0.59,0.32,0.13,0.78,1,0.28,0.57,0.46,malicious,86
96,udp,RSTO,312,2686,0,196,232,72,230,0,113,36,8582,20720,61095,32135,50311,205,1,1,233,710,0.87,1,0.09,0.56,6369,36787,21,423,237,75,193,0.97,0.44,0.86,656,860,0.72,0.98,0.38,0.18,0.47,0.23,0.28,0.41,normal,55
96,udp,RSTO,2994,1955,1,97,127,14,50,1,39,71,23125,84502,85648,78232,3148,151,1,1,761,338,0.42,0.09,0.41,0.7,17101,57632,12,233,65,110,191,0.14,0.05,0.56,504,622,0.93,0.22,0.54,0.8,0.8,0.23,0.92,0.28,normal,77
96,udp,RSTO,2769,3062,1,241,110,211,136,0,124,74,23158,36548,76479,26703,71491,400,1,0,252,129,0.99,0.39,0.65,0.99,25144,23604,50,182,267,261,472,0.94,0.95,0.32,702,586,0.71,0.92,0.59,0.66,0.96,0.76,0.65,0.23,malicious,84
96,udp,RSTO,2350,2115,0,186,164,141,153,1,56,26,22244,71228,3209,48894,29849,330,1,0,31,649,0.29,0.41,0.29,0.21,41574,56773,80,324,394,191,47,0.41,0.17,0.24,340,289,0.73,0.46,0.42,1,0.98,0.91,0.47,0.11,normal,65
96,udp,RSTO,2118,3134,0,88,180,44,110,1,209,138,6540,50962,42889,45428,40779,150,0,0,874,397,0.92,0.5,0.56,0.27,46919,53273,27,129,78,85,293,0.83,0.28,0.4,448,452,0.84,0.86,0.62,0.82,0.01,0.71,0.22,0.89,normal,16
96,udp,REJ,227,852,1,218,150,96,113,0,147,103,70547,81377,68441,25883,89568,453,1,0,742,468,0.27,0.82,0.11,0.08,47075,52753,79,481,3,365,380,0.67,0.25,0.25,894,319,0.79,0.65,0.06,0.07,0.39,1,0.27,0.12,normal,11
96,udp,OTH,775,1358,0,60,109,55,140,1,248,131,47626,58197,58140,83998,43181,648,1,1,83,693,0.57,0.23,0.26,0.41,53689,64229,93,457,275,345,451,0.6,0.17,0.25,75,626,0.51,0.2,0.85,0.69,0.16,0.26,0.83,0.53,normal,76
96,tcp,S1,371,2248,1,106,175,147,216,1,79,76,26831,42405,56701,26376,35436,289,0,0,847,421,0.29,0.47,0.99,0.39,30450,9698,15,199,150,130,406,0.44,0.4,0.48,803,1000,0.45,0.84,0.47,0.15,0.02,0.56,1,0.44,normal,73
96,tcp,RSTOS0,3148,1837,1,116,79,129,233,1,66,85,57979,60341,65149,80406,16448,183,0,1,7,251,0.47,0,0.96,0.18,39694,54706,74,98,272,395,97,0.72,0.08,0.13,398,35,0.34,0.62,0.03,0.63,0.87,0.55,0.82,0.94,malicious,65
96,tcp,RSTOS0,1180,3065,1,124,139,74,104,0,123,64,78308,89268,88019,34774,43195,153,0,0,407,482,0.61,0.75,0.63,0.32,58371,41192,8,301,20,178,313,0.31,0.8,0.57,8,212,0,0.04,0.21,0.51,0.48,0.57,0.67,0.34,normal,67
96,tcp,RSTOS0,1068,2379,0,31,220,172,161,0,62,62,1830,98090,64779,12076,89285,492,0,1,259,674,0.33,0.08,0.2,0.67,29222,11197,66,477,64,351,254,0.46,0.58,0.06,22,201,0.93,0.13,0.27,0.24,0.68,0.13,0.68,0.94,normal,9
96,tcp,RSTO,536,2949,1,20,211,172,22,0,33,51,62906,89672,29369,16156,69924,215,1,0,246,785,0.24,0.28,1,0.88,44191,12564,10,239,321,48,275,0.15,0.24,0.46,319,186,0.18,0.4,0.34,0.77,0.63,0.98,0.69,0.55,normal,39
96,tcp,RSTO,1344,1727,0,155,118,181,196,0,154,88,16915,21602,3026,43533,45389,548,1,1,445,728,0.35,0.58,0.39,0.83,65151,26110,15,416,191,389,347,0.96,0.86,0.16,498,537,0.68,0.24,0.53,0.26,0.55,0.54,0.34,0.39,malicious,92
96,tcp,OTH,3029,160,1,0,12,96,37,1,101,123,91899,24480,31227,75762,85770,375,0,0,672,74,0.45,0.31,0.22,0.32,60714,33346,76,464,12,74,222,0.45,0.55,0.84,232,911,0.69,0.91,0.57,0.1,0.7,0.03,0.51,0.5,normal,42
96,tcp,OTH,1242,2605,0,25,28,113,59,1,218,43,19250,72296,96203,9452,57879,526,1,1,963,933,0.75,0.17,0.57,0.02,27343,26874,2,457,159,375,141,0.21,0.15,0.54,847,819,0.22,0.7,0.88,0.32,0.02,0.52,0.33,0.65,normal,44
96,icmp,SH,3185,1437,1,213,106,187,169,0,3,118,46871,78443,79636,82766,91309,269,0,1,972,574,0.94,0,0.71,0.88,11792,8336,85,361,300,357,244,0.61,0.17,0.79,806,549,0.62,0.42,0.54,0.55,0.97,0.72,0.98,0.05,normal,32
96,icmp,SH,2925,2932,1,155,217,230,72,0,24,93,79119,21212,94798,21988,35831,198,0,0,604,701,0.72,0.45,0.59,0.44,40122,47188,59,304,162,312,283,0.47,0.47,0.6,187,769,0.78,0.15,0.95,0.84,0.16,0.65,0.35,0.2,malicious,74
96,icmp,S2,2729,1347,0,76,77,140,19,0,38,101,84969,90791,65153,46176,6196,159,0,0,863,309,0.56,0.23,0.16,0.77,28231,7399,74,209,141,92,301,0.05,0.38,0.47,455,681,0.25,0.4,0.72,0.93,0.77,0.44,0.78,0.99,normal,49
96,icmp,RSTR,238,655,1,24,142,92,246,1,32,116,88797,97509,27953,37748,85631,9,1,1,151,889,0.58,0.63,0.71,0.35,60931,12738,91,233,304,4,165,0.54,0.48,0.28,350,212,0.51,0.05,0.28,0.05,0.13,0.44,0.03,0.87,normal,97
96,icmp,RSTO,3185,1438,1,224,243,112,113,0,251,91,1788,83073,78210,28997,9270,586,1,1,697,659,0.31,0.36,0.61,0.06,25384,60464,29,115,396,50,408,0.15,0.13,0.19,258,282,0.92,0.77,0.75,0.32,0.99,0.94,0.79,0.09,malicious,68
96,icmp,RSTO,1979,2973,1,226,216,128,150,1,66,76,56349,59472,40625,13540,86068,17,1,0,967,45,0.37,0.62,0.2,0.17,51495,21888,46,23,195,228,245,0.75,0.61,0.11,731,545,0.23,0.51,0.8,0.49,0.96,0.23,0.98,0.77,malicious,72
96,icmp,REJ,972,1832,0,165,116,233,89,1,21,72,92021,97834,37583,1722,63342,497,1,0,533,866,0.61,0.78,0.03,0.57,20978,7949,60,491,161,254,110,0.62,0.76,0.93,386,631,0.57,0.02,0.85,0.9,0.74,0.83,0.76,0.86,malicious,31
96,icmp,OTH,606,2264,0,135,11,137,83,0,137,43,52527,49696,15950,86673,37902,48,1,1,927,174,0.86,0.34,0.14,0.68,41145,54689,30,398,164,86,186,0.89,0.08,0.99,230,629,0.78,0.6,0.24,0.89,0.64,0.55,0.81,0.53,normal,14
95,udp,SH,2479,1076,1,214,94,3,188,0,10,97,51898,89324,30286,36875,19015,584,0,0,415,750,0.37,0.46,0.25,0.7,47763,5678,40,321,241,211,119,1,0.01,0.41,980,725,0.55,0.94,0.77,0.79,0.69,0.04,0.78,0.85,normal,48
95,udp,SF,3099,2735,0,23,23,14,90,0,86,148,41437,64951,15292,47643,48960,282,1,1,595,93,0.21,0.45,0.4,0.68,42081,3311,20,435,51,163,294,0,0.17,0.98,575,788,0.68,0.24,0.7,0.62,0.54,0.66,0.5,0.99,normal,91
95,udp,S2,1385,1691,1,78,3,72,154,0,183,154,49228,85536,95524,21988,25974,232,0,1,854,547,0.82,0.01,0.68,0.05,48356,23927,30,479,33,377,11,0.8,0.69,0.51,125,997,0.85,0.78,0.79,0.16,0.31,0.73,0.15,0.5,normal,58
95,udp,RSTR,35,819,0,100,78,205,216,0,10,87,9466,96999,94287,73906,51164,460,1,1,965,413,0.19,0,1,0.31,47800,41537,40,453,55,119,491,0.31,0.71,0.72,803,404,1,0.63,0.25,0.03,0.06,0.04,0.56,0.09,normal,32
95,udp,RSTO,1266,694,1,150,123,138,157,0,157,126,21624,64587,60564,29774,65166,437,0,1,823,131,0.6,0.18,0.22,0.98,22966,52232,19,353,362,202,18,0.51,0.24,0.24,686,403,0.64,0.55,0.25,0.54,0.87,0.63,0.82,0.27,malicious,32
95,tcp,SH,211,1836,1,44,111,168,107,0,147,56,67495,7090,60393,46929,51915,580,0,1,130,909,0.39,0.92,0.36,0.19,18964,36764,42,217,21,190,7,0.07,0.7,0.29,657,353,0.54,0.89,0.46,0.76,0.3,0.39,0.86,0.97,normal,32
95,tcp,SH,1025,79,1,187,151,149,10,0,25,98,31122,92977,87143,97261,35093,249,0,1,264,845,0.88,0.16,0.17,0.2,60955,24032,24,325,342,62,122,0.66,0.57,0.83,379,193,0.38,0.53,0.86,0,0.43,0.77,0.26,0.69,normal,63
95,tcp,S3,68,3006,1,29,193,255,147,1,111,11,8957,76486,36459,67608,17603,570,0,0,995,432,0.41,0.98,0.6,0.12,25501,4584,75,278,155,98,209,0.05,0.97,0.89,857,722,0.2,0.56,0.27,0.72,0.78,0.12,0.37,0.61,normal,45
95,tcp,S2,605,3060,1,204,81,13,173,0,235,30,28569,69864,8819,32177,56355,444,0,0,572,937,0.14,0.31,0.88,0,39550,56156,50,264,100,186,496,0.2,0.98,0.38,162,706,0.74,0.33,0.38,0.11,0.46,0.69,0.57,0.96,normal,72
95,tcp,S2,2658,2521,1,110,26,1,181,0,182,26,41882,87953,16361,44122,29057,152,1,1,894,44,0.21,0.13,0.7,0.34,31273,20322,75,384,282,123,106,0.27,0.86,0.26,494,794,0.72,0.86,0.46,0.62,0.55,0.77,0.62,0.37,normal,24
95,tcp,S1,2307,569,1,105,157,80,123,1,238,3,53515,80205,15105,79274,49776,476,1,1,773,405,0.23,0.98,0.05,0.45,14510,14238,51,471,225,106,76,0.64,0.25,0.15,840,791,0.34,0.2,0.9,0.62,0.54,0.7,0.85,0.32,malicious,71
95,tcp,S0,497,1543,0,194,195,103,17,0,188,24,14887,88830,70608,12545,27454,621,0,1,34,233,0.98,0.19,0.61,0.16,30102,1690,59,109,343,360,360,0.45,0.03,0.28,487,237,1,0.11,0.18,0.85,0.33,0.96,0.48,0.86,normal,83
95,tcp,S0,42,3012,1,116,234,87,196,1,220,135,65840,81634,15963,16839,45929,205,1,0,369,99,0.7,0.86,0.6,0.63,53644,22824,52,308,40,84,94,0.47,0.06,0.56,453,334,0.32,0.58,0.74,0.4,0.85,0.91,0.56,0.69,normal,82
95,tcp,RSTOS0,1966,905,0,178,209,138,249,1,239,107,61053,18071,3877,58725,89584,253,0,1,269,480,0.94,0.39,0.83,0.56,37598,12790,16,483,265,265,381,0.81,0.88,0.66,602,301,0.92,0.66,0.3,0.75,0.95,0.18,0.88,0.37,normal,5
95,tcp,REJ,416,269,1,152,206,90,96,1,88,54,29948,24366,98099,11072,94215,372,0,1,684,799,0.16,0.3,0.25,0.44,36111,56695,73,196,335,178,444,0.64,0.45,0.73,679,570,0.94,0.04,0.4,0.35,0.62,0.71,0.37,0.67,normal,51
