19,udp,RSTO,559,468,0,193,218,173,61,0,15,143,61049,43776,64186,60837,52816,253,bgp,1,0,321,659,0.4,0.26,0.93,0.26,11964,18820,56,264,310,288,470,0.98,0.18,0.59,83,682,0.72,0.15,0.29,0.68,0.11,0.27,0.68,0.53,malware,97
236,udp,RSTO,657,162,1,113,65,212,42,1,217,93,81771,32799,376,76671,82212,675,ldap,0,1,223,822,0.04,0.63,0.94,0.16,36721,22014,73,161,141,141,489,0.93,0.96,0.89,637,166,0.03,0.75,0.72,0.64,0.81,0.32,0.45,0.36,trojan-activity,12
81,icmp,RSTR,2500,3069,0,32,147,60,56,0,96,101,41047,61566,6146,70768,28911,401,courier,1,0,937,109,0.46,0.39,0.98,0.3,26264,39286,21,226,224,226,414,0.69,0.7,0.7,721,112,0.18,0.96,0,0.47,0.84,0.43,0.43,0.77,inappropriate-content,48
15,udp,RSTO,1244,1874,1,122,223,40,145,1,154,11,70433,55020,63474,8690,56045,112,time,0,0,777,850,0.54,0.43,0.39,0.17,20945,37676,20,107,400,111,286,0.85,0.81,0.57,809,979,0.37,0.03,0.06,0.74,0.6,0.03,0.33,0.58,denial-of-service,52
77,udp,SF,1300,1146,0,230,213,193,171,0,157,100,5830,32976,83263,1,25404,476,aol,1,0,87,622,0.5,0.92,0.03,0.26,43806,31038,6,306,142,314,299,0.76,0.85,0.95,43,528,0.3,0.06,0.19,0.15,0.53,0.11,0.43,0.03,normal,22
0,tcp,RSTO,583,2904,1,171,233,87,41,1,156,7,34758,57293,43081,95504,67367,183,daytime,1,0,42,285,0.58,0.05,0.84,0.64,57021,27015,29,167,62,208,362,0.24,0.74,0.82,624,601,0.41,0.57,0.33,0.77,0.87,0.9,0.8,1,suspicious-login,11
235,udp,SH,2442,483,0,250,44,164,64,1,47,21,27537,91557,47916,64527,44855,211,hostnames,1,1,104,828,0.07,0.96,0.11,0.8,10677,27168,56,394,178,88,439,0.61,0.16,0.36,657,857,0.09,0.63,0.94,0.23,0.05,0.81,0.84,0.5,normal,25
104,tcp,S3,100,2513,1,220,82,188,165,0,6,139,92505,87499,28771,88467,18896,486,hostnames,1,1,422,990,0.87,0.96,0.3,0.9,11077,49103,74,448,382,171,373,0.51,0.66,0.47,258,359,0.35,0.38,1,0.68,0.74,0.48,0.46,0.92,successful-admin,49
234,udp,RSTO,2309,1538,1,178,177,70,173,1,89,124,56549,45032,41635,7805,73727,185,ssh,1,0,72,508,0.43,0.56,0.6,0.98,23872,21542,59,470,213,261,479,0.83,0.33,0.38,876,663,0.04,0.03,0.05,0.91,0.1,0.05,0.03,0.68,malware,97
71,icmp,S2,396,1766,0,101,232,212,88,1,223,119,30219,11110,32486,85150,50224,322,daytime,1,1,36,64,0.82,0.61,0.42,0.68,28791,54443,23,14,26,100,444,0.61,0.62,0.94,687,478,0.57,0.38,0.13,0,0.8,0.85,0.75,0.71,normal,34
19,tcp,RSTOS0,1635,1581,0,213,132,175,72,1,47,61,84086,38346,16320,52296,35452,160,sql_net,0,0,58,779,0.48,0.84,1,0.69,35395,22958,81,281,0,32,432,0,0.67,0.59,961,228,0.2,0.41,0.39,0.77,0.11,0.09,0.26,0.89,not-suspicious,1
130,icmp,RSTO,795,2346,0,172,5,91,249,0,173,42,24970,18367,15336,97233,57445,142,tftp_u,0,0,235,597,0.33,0.23,0.87,0.55,24946,38891,93,240,135,122,187,0.05,0.75,0.92,527,656,0.44,0.67,0.2,0.98,0.38,0.04,0.39,0.92,normal,17
203,icmp,OTH,377,1905,1,61,168,48,165,0,100,46,79390,18651,17347,38346,15300,573,nntp,0,0,887,840,0.29,0.43,0.56,0.58,29805,45351,48,479,246,26,391,0.98,0.44,0.24,514,857,0.64,0.57,0.18,0.55,0.64,0.17,0.91,0.43,normal,0
106,udp,SF,659,218,0,7,20,149,42,0,136,128,34038,64472,18202,17555,74131,503,bgp,0,0,594,518,0.44,0.98,0.54,0.71,3677,7149,49,352,187,356,446,0.17,0.96,0.22,316,535,0.72,0.82,0.89,0.85,0.7,0.21,0.52,0.77,normal,46
87,tcp,RSTOS0,2964,1948,1,227,86,10,198,0,132,102,32778,38942,18489,76901,68948,7,sunrpc,0,1,413,438,0.33,0.44,0.56,0.93,11390,4816,28,76,22,144,420,0.73,0.37,0.72,968,711,0.58,0.89,0.34,0.57,0.73,0.55,0.12,0.24,normal,29
158,udp,S0,2847,561,0,211,51,148,220,0,22,76,32038,11181,29872,22824,90452,181,telnet,0,0,206,20,0.22,0.42,0.23,0.54,8185,9966,89,120,93,323,238,0.42,0.84,0.43,709,366,0.29,0.57,0.41,0.12,0.62,0.45,0.42,0.39,icmp-event,59
81,tcp,S0,1569,2824,0,74,15,145,5,1,90,51,36779,86272,48588,56047,55021,544,shell,1,1,327,802,0.78,0.99,0.52,0.82,21434,65171,40,458,378,206,355,0.68,0.97,0.66,9,413,0.63,0.11,0.86,0.91,0.69,0.04,0.71,0,attempted-dos,21
21,udp,S0,2755,2935,0,108,207,119,84,0,104,52,24566,80154,48803,83833,51580,53,http,1,0,188,966,0.09,0.44,0.71,0.2,27503,29213,99,416,300,246,222,0.42,0.04,0.89,655,305,0.83,0.89,0.47,0.63,0.39,0.91,0.94,0.98,xss_attack,74
136,icmp,SF,2357,1837,1,91,159,221,48,1,232,47,13011,26486,94056,50914,33392,226,urp_i,1,0,84,466,0.4,0.26,0.24,0.89,51830,17309,2,20,386,220,445,0.12,0.22,0.48,201,148,0.53,0.71,0.5,0.94,0.12,0.86,0.71,0.44,system-call-detect,34
229,tcp,RSTO,948,1955,1,96,128,67,134,0,205,150,97995,50781,89606,3881,25556,336,uucp,0,1,871,222,0.8,0.35,0.53,0.83,65262,60395,57,191,86,362,348,0.69,0.89,0.48,279,791,0.49,0.8,0.31,0.77,0.66,0.09,0.32,0.67,normal,92
141,icmp,SH,1044,108,1,112,190,73,59,1,220,11,14418,52659,82310,54541,56398,699,remote_job,0,1,617,211,0.06,0.14,0.08,0.41,65152,40445,51,122,116,113,192,0.81,0.45,0.83,229,36,0.85,0.9,0.79,0.47,0.13,0.49,0.5,0.48,normal,8
129,udp,OTH,2405,167,1,224,207,220,63,0,104,44,94531,93927,77536,22840,55183,171,domain,1,1,846,270,0.44,0.02,0.72,0.09,24898,19247,3,390,353,14,467,0.77,0.89,0.63,735,228,0.1,0.81,0.43,0.85,0.21,0.44,0.08,0.31,normal,38
232,tcp,S3,1437,1908,1,205,242,255,250,0,52,31,11039,33018,9536,82784,92972,658,courier,1,1,430,582,0.76,0.2,0.3,0.6,58374,23722,75,444,28,51,365,0.96,0.57,0.8,950,960,0.55,0.47,0.03,0.51,0.75,0.32,0.08,0.99,web-application-activity,59
16,icmp,S0,1178,2192,0,248,142,32,179,1,83,114,75169,39683,64088,16111,20296,544,pop_3,1,0,936,416,0.43,0.9,0.94,0.61,1111,116,85,29,228,383,383,0.99,0.41,0.61,928,583,0.45,0.03,0.46,0.45,0.77,0.08,0.92,0.3,misc-activity,85
166,tcp,REJ,177,2723,0,219,47,7,176,1,203,117,71501,37716,55980,19444,58650,211,other,1,1,678,781,0.59,0.61,0.21,0.61,29845,59200,31,456,14,238,138,0.68,0.31,0.36,115,56,0.84,0.3,0.59,0.76,0.49,0.6,1,0.87,normal,35
31,udp,S1,306,2562,0,137,73,31,221,1,24,138,69253,69359,65743,34645,52812,526,eco_i,0,1,566,954,0.18,0.26,0.01,0.67,56036,59415,36,45,308,49,248,0.95,0.64,0.95,654,183,0.9,0.49,0.01,0.36,0.88,1,0.81,0,icmp-event,39
169,tcp,S2,552,448,0,112,101,106,62,0,142,32,3180,54372,87807,44771,7271,208,mtp,1,0,63,427,0.23,0.23,0.09,0.33,42739,54968,99,450,109,15,154,0.76,0.73,0.6,928,377,0.44,0.29,0.83,0.69,0.44,0.67,0.25,0.64,xss_attack,17
118,tcp,RSTOS0,3063,2054,1,2,222,212,116,1,83,102,5148,74719,22722,62183,57722,156,efs,0,1,212,586,0.61,0.02,0.5,0.75,28455,43705,56,197,368,97,355,0.34,0.07,0.74,481,351,0.94,0.06,0,0.03,0.18,0.69,0.12,0.08,string-detect,61
8,icmp,S2,1925,2391,0,72,219,244,154,0,22,96,9497,25389,13628,77079,92462,456,daytime,1,0,988,591,0.56,0.51,0.44,0.21,1809,3107,82,146,84,207,498,0.4,0.31,0.37,418,48,0.22,0.72,0.51,0.46,0.86,0.57,0.07,0.57,malware,96
185,udp,RSTR,3174,2732,1,122,254,73,56,0,246,46,84863,94189,13811,70740,41815,461,aol,0,0,392,880,0.76,0.1,0.06,0.91,45811,44844,70,409,338,200,220,0.46,0.78,0.85,403,44,0.11,0.13,0.27,0.93,0.31,0.74,0.16,0.11,rpc-portmap-decode,70
162,udp,REJ,1637,407,1,7,239,79,62,0,144,154,47617,471,76609,34217,12222,461,X11,0,1,707,78,0.15,0.21,0,0.78,20596,12159,46,345,400,124,43,0.95,0.71,0.92,817,991,0.11,0.48,0.64,0.46,0.06,0.07,0.03,0.72,successful-user,89
143,tcp,SH,2443,2716,0,72,99,197,7,0,210,36,14982,96356,8829,3860,70266,158,sql_net,1,0,216,129,0.33,0.08,0.48,0.01,40246,24799,4,326,154,107,309,0.27,0.71,0.05,943,955,0.79,0.42,0.31,0.07,0.18,0.66,0.22,0.79,normal,74
104,icmp,S1,1050,2900,1,213,120,96,0,0,21,52,42692,11272,76335,82364,81999,677,http_8001,1,1,656,35,0.43,0.81,0.57,0.25,22584,53545,100,0,235,231,1,0.08,0.29,0.89,35,359,1,0.88,0.74,0.1,0.91,0.55,0.61,0.22,xss_attack,31
59,icmp,SH,2573,2217,1,158,128,77,147,1,175,82,34501,7539,72996,43024,39935,226,ldap,0,0,360,148,0.66,0.76,0.93,0.94,60002,60747,89,370,150,243,458,0.45,0.08,0.48,38,250,0.34,0.67,0.48,0.04,0.39,0.08,0.01,0.1,normal,39
151,udp,S3,28,1279,1,1,244,219,190,0,220,150,37705,59309,87317,43875,40783,646,kshell,1,0,553,892,0.74,0.1,0.53,0.27,18367,31666,92,185,136,351,418,0.37,0.16,0.25,652,96,0.66,0.4,0.43,0.07,0.75,0.87,0.22,0.14,normal,28
1,icmp,OTH,1391,254,1,233,46,167,106,1,125,49,52863,41487,98069,8943,38072,608,domain_u,0,1,938,644,0.82,0.98,0.75,0.82,24299,44713,1,16,194,121,339,0.47,0,0.81,499,32,0.37,0.45,0.2,0.03,0.64,0.61,0.58,0.45,normal,92
127,icmp,RSTR,1936,1061,1,244,192,116,55,1,103,16,8069,34784,6465,79959,49641,502,X11,1,1,308,832,0.62,0.2,0.57,0.36,16282,47728,18,464,353,227,237,0.4,0.31,0.24,637,475,0.31,0.81,0.46,0.35,0.36,0.09,0.72,0.84,network-scan,73
240,icmp,S0,1567,2379,1,254,190,198,50,1,11,34,57047,84550,84902,59297,82629,459,pop_3,0,1,947,637,0.58,0.78,0.7,0.2,44400,53578,53,38,145,346,207,0.18,0.59,0.71,765,562,0.55,0.59,0.47,0.85,0.16,0.3,0.21,0.74,unsuccessful-user,59
145,udp,SH,2964,1427,1,108,74,109,243,0,137,106,84088,73783,78093,48246,51370,376,whois,0,0,187,602,0.23,0.82,0.25,0.49,44905,14198,20,363,74,47,69,0.3,0.56,0.11,543,516,0.16,0.75,0.52,0.24,0.73,0.01,0.98,0.73,normal,30
58,tcp,RSTR,2048,1261,0,183,92,251,213,1,34,4,89676,90355,79395,1143,54978,359,netstat,0,1,417,762,0.21,0.6,0.7,0.27,22570,14414,65,364,193,145,367,0.82,0.93,0.1,965,202,1,0.23,0.99,0.49,0.34,0.24,0.43,0.79,attempted-recon,82
239,icmp,RSTOS0,2903,2287,1,52,177,50,123,0,68,43,68171,45456,9648,72209,28355,258,echo,1,1,766,908,0.45,0.03,0.93,0.14,521,45339,49,196,50,168,372,0.86,0.88,0.08,158,927,0.9,0.5,0.68,0.84,0.47,0.8,0.17,0.57,trojan-activity,34
14,tcp,S3,1688,755,1,220,155,250,177,1,165,90,88154,25632,37976,57192,46705,398,http_443,0,1,138,841,0.83,0.26,0.89,0.83,8724,36470,94,44,130,115,481,0.87,0.35,0.09,652,384,0.12,0.03,0.44,0.51,0.36,0.15,1,0,rpc-portmap-decode,52
193,udp,S3,1548,373,0,64,172,221,237,1,108,72,19884,1252,15026,36261,14699,57,urh_i,0,0,408,991,0.9,0.68,0.61,0.04,34945,1045,17,107,199,279,408,0.58,0.77,0.04,47,324,0.68,0.74,0.75,0.06,0.65,0.24,0.89,0.62,bad-unknown,22
88,icmp,SH,404,1656,0,40,195,185,36,1,94,114,60557,25597,39708,76981,20467,575,X11,0,0,764,862,0.86,0.67,0.06,0.76,59828,18971,32,482,9,288,101,0.99,0.9,0.16,16,423,0.69,0.41,0.56,0.32,0.29,0.05,0.65,0.2,normal,83
103,icmp,OTH,1913,1893,0,252,214,33,157,1,135,76,96738,76430,87169,42366,98585,381,pop_3,1,1,656,549,0.12,0.7,0.74,0.7,51989,2975,7,248,390,226,173,0.04,0.26,0.95,948,133,0.47,0.71,0.26,0.36,0.53,0.19,0.06,0.07,shellcode-detect,80
142,udp,S3,1715,74,1,176,50,44,2,1,181,91,78813,45637,86163,5948,19585,239,other,0,0,802,241,0.05,0.48,0.74,0.37,31029,42687,28,232,53,133,379,0.08,0.98,0.23,91,510,0.18,0.21,0.48,0.1,0.65,0.66,0.12,0.02,policy-violation,20
201,icmp,RSTOS0,849,298,0,237,42,152,93,1,19,44,2801,36067,29957,68515,77896,100,other,1,0,614,676,0.87,0.67,0.01,0.47,9754,29953,81,128,34,107,489,0.66,0.43,0.47,504,938,0.77,0.9,0.68,0.41,0.41,0.75,0.31,0.3,normal,46
203,udp,S3,70,506,1,245,56,0,167,0,234,124,30145,52636,96109,27350,30355,31,iso_tsap,0,0,190,238,0.12,0.97,0.78,0.78,34201,14877,38,153,203,220,354,0.66,0.93,0.62,560,662,0.02,0.17,0.93,0.94,0,0.54,0.75,0.85,attempted-admin,68
179,tcp,S1,805,832,1,79,50,85,228,0,80,76,48626,97309,44208,76819,76442,2,supdup,0,1,198,290,0.63,0.95,0.01,0.83,6427,26928,86,125,137,384,146,0.29,0.06,0.55,524,497,0.88,0.68,0.68,0.01,0.91,0.97,0.64,0.06,normal,40
73,icmp,S3,2881,107,0,170,75,181,24,1,57,68,35726,53375,41,9378,3164,624,time,0,1,218,239,0.68,0,0.09,0.88,9832,40748,10,85,112,340,145,0.54,0.49,0.78,162,492,0.73,0.59,0.03,0.8,0.73,0.17,0.76,0.17,denial-of-service,9
222,tcp,RSTR,2472,1707,0,11,24,208,195,1,169,62,73593,49054,39012,1858,67394,671,klogin,1,0,279,710,0.96,0.51,0.66,0.46,28589,60336,58,137,182,1,4,0.07,0.43,0.47,95,496,0.81,0.06,0.17,0.21,0.38,0.25,0.87,0.97,suspicious-login,84
103,tcp,S0,310,1873,0,168,37,14,233,1,152,5,76626,6702,98074,98689,7522,495,printer,0,1,511,756,0.73,0.77,0.75,0.2,4172,61582,16,255,111,345,28,0.87,0.36,0.37,37,93,0.63,0.96,0.82,0.84,0.55,0.43,0.83,0.73,normal,42
31,tcp,S3,1479,2820,1,154,197,33,43,0,224,77,17922,79962,11041,70845,32622,24,exec,1,0,51,671,0.75,0.92,0.63,0.84,18546,29827,38,338,201,203,468,0.55,0.61,0.44,964,12,0.55,0.05,0.35,0.71,0.62,0.6,0.22,0.39,normal,32
222,udp,RSTOS0,179,322,1,59,105,234,56,1,35,50,13939,34304,80469,85660,78808,412,ldap,1,0,799,373,0.31,0.3,0.61,0.99,44286,29105,32,270,16,387,405,0.33,0.98,0.92,208,108,0.27,0.63,0.64,0.05,0.29,0.38,0.88,0.65,unknown_activity,58
45,tcp,S0,1777,2266,0,66,160,139,12,0,195,40,15550,15805,35849,39413,79430,1,gopher,0,1,282,784,0.23,0.82,0.07,0.9,21485,4717,92,470,170,317,486,0.4,0.43,0.46,385,428,0.12,0.8,0.5,0.21,0.04,0.49,0.07,0.61,malware,99
110,udp,RSTR,1154,923,1,102,32,242,18,1,42,118,45549,83199,18023,90690,66043,133,netbios_dgm,0,1,614,408,0.09,0.37,0.42,0.82,60349,56260,32,65,255,143,191,0.48,1,0.69,169,284,0.34,0.92,0.62,0.07,0.12,0.16,0,0.06,shellcode-detect,7
144,tcp,RSTO,3122,1381,1,189,65,160,156,1,55,41,22493,76025,39530,66630,46984,587,sunrpc,1,0,874,805,0.15,0.46,0.14,0.35,29453,30562,0,358,255,76,489,0.01,0.9,0.01,42,987,0.1,0.54,0.48,0.53,0.93,0.2,0,0.93,denial-of-service,82
51,tcp,REJ,1709,1488,1,249,130,114,84,1,211,142,30812,42548,67312,92690,20300,301,domain_u,1,1,379,705,0.27,0.55,0.84,0.49,25441,44657,49,440,311,158,225,0.91,0.97,0.08,493,447,0.4,0.77,0.1,0.15,0.48,0.35,0.87,0.27,normal,37
120,udp,RSTR,2496,983,1,236,37,0,114,1,183,103,28702,18438,17011,56757,67597,147,ftp_data,0,1,138,565,0.13,0.48,1,0.1,54125,51602,74,83,369,145,400,0.9,0.91,0.08,289,485,0.86,0.02,0.22,0.38,0.95,0.93,0.95,0.7,non-standard-protocol,42
242,icmp,RSTR,1996,5,0,91,2,89,107,1,208,109,94786,9740,31518,97390,10317,89,http_443,1,1,218,823,0.32,0.96,0.68,0.18,45199,46988,33,277,376,175,118,0.81,0.13,0.16,331,227,0.8,0.48,0.8,0.2,0.53,0.42,0.74,0.69,successful-recon-limited,82
148,icmp,REJ,2642,180,0,252,211,122,15,0,91,135,23774,66078,96854,41058,38440,96,ecr_i,0,0,629,376,0.9,0.3,0.94,0.69,62427,47385,33,477,382,320,438,0.63,0.62,0.2,5,498,0.49,0.95,0.29,0.05,0.42,0.21,0.13,0.84,normal,2
90,icmp,S0,703,702,1,22,6,252,218,1,106,46,78127,23908,43376,92421,67424,4,eco_i,1,1,570,576,0.35,0.02,0.22,0.51,25339,35906,50,150,274,112,128,0.31,0.7,0.34,493,883,0.99,0.86,0.22,0.09,0.73,0.83,0.38,0.3,suspicious-login,31
32,tcp,REJ,702,2063,0,173,40,70,183,1,4,0,3392,51627,2014,19203,66960,245,csnet_ns,1,0,962,497,0.19,0.83,0.57,0.35,29083,36170,99,407,179,158,142,0.54,0.14,0.95,188,255,0.18,0.52,0.55,0.53,0.77,0.3,0.1,0.33,xss_attack,31
160,tcp,SF,247,2485,0,228,222,64,71,0,250,5,86561,49289,17516,13696,20950,374,tftp_u,1,1,60,176,0.81,0.85,0.51,0.33,12235,50748,70,216,367,339,266,0.21,0.09,0.29,560,460,0.88,0.41,0.16,0.04,0.19,0.85,0.78,0.97,normal,32
82,tcp,SF,2737,651,0,80,61,223,246,0,238,151,7355,52344,39723,37460,15350,194,telnet,1,0,431,562,0.36,0.69,0.1,0.73,50417,48038,62,482,270,122,210,0.22,0.2,0.87,484,174,0.72,0.52,0.87,0.49,0.73,0.54,0.25,0.91,malware,99
84,icmp,REJ,2988,2328,0,174,149,200,62,0,80,80,65614,54719,55803,22984,1665,36,whois,0,1,216,976,0.33,0.58,0.48,0.99,12810,26379,21,332,299,224,355,0.96,0.59,0.7,11,700,0.31,0.59,0.05,0.49,0.5,0.65,0.03,0.95,malware,97
