97,udp,S1,127,415,1,108,205,101,24,1,132,2,16247,16300,16122,96482,32112,477,1,0,910,362,0.14,0.67,0.12,0.19,9868,46441,10,387,274,205,303,0.06,0.8,0.3,827,647,0.26,0.56,0.26,0.86,0.38,0.54,0.8,0.99,malicious,81
97,tcp,S3,357,721,0,224,116,37,94,1,184,40,96502,67669,48998,81695,44954,48,1,1,87,782,0.44,0.83,0.11,0.68,25589,42239,63,218,118,154,385,0.72,0.32,0.42,413,702,0.78,0.78,0.94,0.8,0.26,0.19,0.21,0.3,malicious,88
97,tcp,S2,1527,1953,0,224,226,223,70,1,89,35,72576,34894,71989,1301,33237,63,1,1,234,574,0.62,0.63,0.92,0.68,32855,57051,100,309,84,39,379,0.14,0.34,0.76,210,505,0.1,0.71,0.31,0.75,0.91,0.69,0.64,0.47,malicious,75
97,tcp,S2,1203,2005,1,186,90,139,42,1,104,108,15551,36831,68932,36361,8276,289,1,0,114,300,0.56,0.06,0.11,0.64,5974,7737,31,470,317,281,94,0.49,0.31,0.29,510,627,0.51,0.01,0.12,0.06,0.17,0.14,0.49,0.42,malicious,71
97,icmp,SF,2738,374,0,69,26,163,191,0,150,55,53157,14075,35398,3134,82470,549,0,1,342,729,0.55,0.95,0.66,0.96,53425,18610,87,33,368,72,105,0.76,0.84,0.93,742,216,0.38,0.52,0.98,0.29,0.62,0.57,0.5,0.7,malicious,58
97,icmp,RSTR,562,782,0,50,248,100,229,0,101,147,75676,34823,67295,13253,19325,218,0,0,468,859,0.4,0.22,0.11,0.14,6146,19318,38,493,348,47,497,0.48,0.41,0.1,95,70,0.64,0.17,0.83,0.56,0.35,0.28,0.67,0.01,malicious,34
97,icmp,RSTOS0,1179,709,1,64,248,191,192,1,148,151,64592,50327,431,402,9404,326,1,1,313,251,0.24,0.02,0.01,0.66,40801,44496,23,470,274,375,183,0.47,0.65,0.05,703,977,0.47,0.06,0.03,0.73,0.27,0.95,0.11,0.38,malicious,6
97,icmp,RSTO,2242,269,0,217,225,144,18,0,17,114,86502,44890,23510,4517,91813,508,1,1,477,566,0.62,0.19,0.13,0.56,33613,24854,12,334,41,47,269,0.81,0.43,0.62,14,103,0.12,0.12,0.84,0.55,0.69,0.65,0.63,0.1,malicious,61
97,icmp,REJ,1319,701,0,232,58,96,15,0,78,49,92843,17899,91980,8894,9208,163,1,1,694,763,0.43,0.38,0.86,0.44,8487,38301,69,155,110,44,138,0.45,0.32,0.95,654,167,0.08,0.06,0.23,0.73,0.27,0.13,0.57,0.1,malicious,92
96,udp,SH,1921,351,1,247,123,133,20,1,242,141,76385,31657,49356,45487,30423,416,1,0,769,392,0.13,0.05,0.94,0.98,48674,57261,86,117,34,55,434,0.41,0.03,0.72,714,870,0.91,0.76,0.03,0.57,0.42,0.84,0.81,0.27,malicious,82
96,udp,SF,2808,2368,0,31,228,137,78,1,106,146,20275,21136,96736,43055,61562,249,0,0,474,552,0.59,0.94,0.92,0.3,3384,61517,47,86,227,363,118,0.88,0.6,0.6,442,738,0.61,0.26,0.02,0.62,0.94,0.78,0.28,0.07,malicious,75
96,udp,RSTR,3217,2986,0,208,223,125,201,1,186,54,18239,40654,2121,14955,41795,158,1,1,648,971,0.66,0.79,0.75,0.3,53690,10442,93,405,210,171,190,0.2,0.25,0.22,151,125,0.26,0.29,0.76,0.28,0.47,0.61,0.16,0.05,malicious,85
96,udp,RSTO,2215,3250,0,246,210,120,214,1,89,30,33682,42401,81049,7626,33330,547,1,0,334,496,0.74,0.03,0.89,0.06,31215,23551,86,204,176,396,20,0.85,0.23,0.99,785,7,0.58,0.09,0.29,0.75,0.2,0.76,0.76,0.68,malicious,38
96,udp,REJ,52,2451,1,29,230,18,95,1,81,65,67589,82799,47098,17114,94203,334,1,1,724,949,0.03,0.73,0.58,0.43,36682,29373,87,446,262,86,113,0.46,0.46,1,653,394,0.18,0.6,0.84,0,0.53,0.25,0.68,0.78,malicious,65
96,tcp,S3,516,2659,0,156,196,22,239,0,149,15,71406,21975,4246,150,47223,291,1,1,823,646,0.92,0.8,1,0.47,43645,9205,75,201,36,89,227,0.53,0.33,0.57,363,278,0.24,0.37,0.62,0.93,0.85,0.34,0.24,0.23,malicious,45
96,tcp,RSTR,2673,289,0,97,162,160,41,1,68,91,41784,38512,26927,57574,1747,577,1,0,530,673,0.7,0.23,0.15,0.26,57703,17994,74,228,319,240,320,0.74,0.3,0.49,545,604,0.9,0.3,0.17,0.9,0.86,0.98,0.19,1,malicious,24
96,tcp,RSTR,1135,115,0,11,174,73,38,1,104,44,64125,41029,53645,83145,92211,88,0,1,541,809,0.1,0.86,0.18,0.32,9501,47324,59,354,172,80,185,0.34,0.28,0.65,966,72,0.91,0.28,0.3,0.43,0.06,0.11,0.62,0.31,malicious,31
96,tcp,RSTO,860,373,0,99,118,32,180,1,202,154,49473,33317,58186,71977,96605,80,1,0,705,25,0.14,0.4,0.89,0.16,65180,61250,4,165,279,132,375,0.35,0.99,0.98,720,892,0.16,0.72,0.85,0.76,0.58,0.39,0.11,0.53,malicious,91
96,tcp,REJ,1175,141,1,9,28,240,151,1,217,95,20518,39973,64038,70335,86689,108,0,1,857,892,0.63,0.82,0.8,0.54,20065,52257,58,76,292,369,262,0.27,0.36,0.63,261,929,0.89,0.8,0.17,0.01,0.27,0.89,0.69,0.8,malicious,6
96,tcp,OTH,1212,569,1,122,241,250,245,1,36,84,90622,1145,97106,6922,18721,64,0,0,539,789,0.3,0.54,0.43,0.21,36929,42065,82,31,203,120,161,0.09,0.06,0.26,380,662,0.31,0.9,0.79,0.57,0.91,0.76,0.34,0.19,malicious,29
96,icmp,SH,2883,282,0,231,196,217,21,1,237,81,10120,73547,85323,80086,4897,217,1,0,480,464,0.79,0.78,0.77,0.06,5710,31503,31,78,294,363,285,0.67,0.17,0.4,111,16,0.07,0.89,0.68,0.84,0.5,0.76,0.93,0.73,malicious,12
96,icmp,SF,1734,1818,1,115,177,129,45,0,225,52,61114,44662,74463,81089,89885,185,1,0,660,230,0.43,0.93,0.89,0.34,59214,57820,21,62,158,324,152,0.96,0.27,0.22,857,954,0.98,0.19,0.79,0.51,0.05,0.43,0.5,0.99,malicious,74
96,icmp,S3,1944,2145,0,138,237,75,138,1,249,82,19773,16197,69723,21427,31818,535,1,1,323,203,0.92,0.33,0.2,0.9,17333,15342,69,69,314,202,248,0.65,0.66,0.06,410,985,0,0.72,0.31,0.58,0.76,0.22,0.49,0.18,malicious,22
96,icmp,S2,841,2635,1,174,27,175,242,1,64,38,46264,89246,1669,67138,46757,253,1,1,832,136,0.8,0.74,0.91,0.83,64048,29223,43,491,310,342,319,0.23,0.75,0.89,427,905,0.25,0.84,0.5,0.32,0.54,0.55,0.14,0.41,malicious,17
96,icmp,RSTR,2774,3156,1,146,57,78,161,0,252,131,50883,2132,8935,8970,95146,86,1,0,485,301,0.4,0.85,0.97,0.64,57619,52061,44,323,93,387,223,0.55,1,0.37,770,637,0.92,0.12,0.91,0.63,1,0.09,0.83,0.23,malicious,70
96,icmp,RSTOS0,1254,1430,1,153,80,176,192,1,173,84,27794,47744,55992,23048,87528,159,1,0,792,131,0.68,0.02,0.22,0.48,21206,29679,49,441,244,107,119,0.06,0.73,0.37,760,533,0.38,0.08,0.08,0.74,0.04,0.81,0.97,0.6,malicious,61
96,icmp,RSTO,614,1403,0,179,127,236,132,1,62,32,30564,55162,59575,88621,21434,356,1,0,610,298,0.62,0.31,0.18,0.61,30962,24277,98,478,269,224,386,0.83,0.56,0.64,594,733,0.61,0.99,0.99,0.83,0.02,0.99,0.24,0.08,malicious,6
95,udp,SH,1360,145,1,133,20,164,45,0,105,111,49100,13480,58429,86306,32762,429,0,0,115,441,0.07,0.78,0.91,0.58,45700,5247,68,476,380,252,119,0.4,0.39,0.7,137,93,0.67,0.6,0.36,0.62,0.03,0.74,0.44,0.04,malicious,28
95,udp,S2,72,2099,0,26,93,128,13,0,100,155,8249,87452,31662,38654,36875,32,0,1,174,714,0.94,0.89,0.24,0.02,57590,19613,100,159,187,41,354,0.1,0.22,0.18,751,284,0.84,0.39,0.06,0.76,0.36,0.1,0.46,0.65,malicious,56
95,udp,S2,1931,2437,0,194,157,180,182,0,108,76,56371,32257,15601,84417,38738,465,0,0,625,212,0.34,0.23,0.03,0.71,9838,14844,0,376,111,16,169,0.71,0.95,0.75,398,909,0.42,0.22,0.81,0.73,0.04,0.66,0.21,0.88,malicious,62
95,udp,S1,1294,1399,0,163,193,23,163,1,37,12,87824,34752,69018,88100,10928,308,1,1,338,245,0.85,0.32,0.42,0.52,19068,20921,41,104,358,293,314,0,0.33,0.88,517,971,0.36,0.6,0.06,0.39,0.38,0.41,0.86,0.08,malicious,5
95,udp,REJ,1835,1084,1,221,167,195,201,1,98,4,63349,96502,68478,42133,40518,636,1,1,581,786,0.93,0.45,0.05,0.83,47058,24906,30,22,41,123,260,0.35,0.32,0.25,550,998,0.56,0.31,0.51,0.67,0.85,0.2,0.84,0.66,malicious,52
95,udp,OTH,1926,975,0,165,139,71,106,0,72,122,12733,21247,84135,59621,67031,330,0,0,60,92,0.13,0.95,0.91,0.26,25749,31255,49,119,333,334,405,0.8,0.67,0.01,769,571,0.99,0.15,0.42,0.27,0.07,0.46,0.83,0.26,malicious,75
95,tcp,RSTR,1762,388,0,14,141,225,95,1,162,46,78792,93465,47187,33059,94830,477,1,1,819,204,0.16,0.09,0.62,0.51,31461,23810,33,354,245,319,284,0.12,0.16,0.1,557,184,0.04,0.79,0.21,0.4,0.65,0.59,0.81,0.1,malicious,77
95,tcp,RSTOS0,1126,355,0,232,197,18,246,1,65,69,67139,72908,57641,35304,14217,309,0,1,723,422,0.26,0.58,0.6,0.88,55735,36740,21,442,155,175,65,0.09,0.1,0.14,979,712,0.38,0.54,0.73,0.76,1,0.12,0.61,0.67,malicious,74
95,icmp,SF,413,2255,0,225,66,105,121,1,105,32,96136,84152,51929,25123,9917,257,0,0,399,440,0.45,0.05,0.84,0.82,58623,22428,78,209,38,180,50,0.77,0.8,0.06,51,719,0.09,0.1,0.62,0.18,0.11,0.01,0.44,0.21,malicious,13
95,icmp,S1,2914,1537,1,41,31,49,25,1,83,29,80212,35139,13503,51770,36761,611,1,0,908,22,0.21,0.79,0.59,0.76,14042,15337,29,137,168,244,65,0.66,0.03,0.86,411,269,0.98,0.29,0.38,0.65,0.63,0.44,0.74,0.78,malicious,56
94,udp,S0,226,2212,0,122,94,249,197,0,216,101,54191,23207,77100,38874,55577,643,0,1,199,357,0.03,0.82,0.42,0.36,11851,16014,90,13,84,203,414,0.44,0.86,0.31,759,507,0.14,0.66,0.89,0.27,0.37,0.72,0.54,0.07,malicious,58
94,udp,RSTR,2931,1293,1,173,152,226,228,1,125,128,70341,92216,2374,12809,7947,535,1,0,516,728,0.39,0.13,0.84,0.83,33803,4067,12,261,265,213,423,0.11,0.32,0.77,513,936,0.39,0.23,0.71,0,1,0.42,0.09,0.33,malicious,18
94,udp,RSTR,1361,1194,0,133,184,158,117,0,8,139,16065,36630,66328,41399,15920,528,1,0,58,903,0.34,0.85,0.14,0.24,59885,1799,37,95,354,304,485,0.5,0.59,0.78,98,705,0.49,0.38,0.89,0.84,0.73,0.87,0.23,0.74,malicious,58
94,udp,RSTOS0,1552,866,0,254,224,221,44,0,77,135,63544,89310,96263,20400,38342,418,0,1,914,344,0.15,0.25,0.21,0.6,30938,14307,14,496,140,195,496,0.14,0.62,0.36,5,571,0.35,0.24,0.64,0.87,0.89,0.89,0.88,0.86,malicious,93
94,tcp,S3,83,1563,0,155,23,23,1,0,164,78,17997,49309,60016,50004,25285,415,0,0,967,609,0.33,0.44,0.54,0.77,6965,23682,45,239,325,351,353,0.05,0.06,0.66,410,627,0.52,0.49,0.45,0.52,0.98,0.67,0.71,0.81,malicious,35
94,tcp,S2,516,28,1,174,221,88,108,1,193,26,87063,42652,27049,32296,70122,580,0,0,769,649,0.69,0.5,0.88,0.69,51134,52012,90,500,393,235,95,0.06,0.76,0.9,227,635,0.18,0.5,0.18,0.87,0.23,0.81,0.29,0.78,malicious,53
94,tcp,S2,1954,2901,1,203,106,247,134,1,167,89,40640,56182,32412,38290,74966,43,0,1,458,717,0.33,0.17,0.89,0.38,64840,40908,8,257,123,369,25,0.04,0.77,0.87,5,711,0.03,0.98,0.91,0.66,0.89,0.86,0.71,0.52,malicious,79
94,tcp,S1,1020,151,0,211,83,187,234,1,127,103,15504,42796,68254,47418,31165,225,0,1,106,341,0.07,0.52,0.57,0.48,29034,59970,76,96,372,337,136,0.04,0.59,0.36,173,393,0.57,0.99,0.76,0.81,0.41,0.28,0.24,0.02,malicious,63
94,tcp,RSTR,3029,1653,1,121,20,23,31,1,84,25,85492,48610,28161,51815,88628,254,1,0,120,213,0.56,0.98,0.71,0.87,48569,56526,56,148,270,337,247,1,0.49,0.28,580,465,0.54,0.24,0.07,0.05,0.44,0.27,0,0.15,malicious,74
94,tcp,RSTOS0,2254,838,1,7,114,71,135,0,81,67,72909,72893,9941,45036,3610,197,1,0,932,250,0.27,0.66,0.62,0.86,25165,60960,55,203,236,199,270,0.44,0.93,0.54,832,865,0.78,0.46,0.46,0.14,1,0.77,0.43,1,malicious,26
94,icmp,SF,2099,2007,0,255,97,83,185,1,16,59,57091,33031,22159,27664,43756,148,1,0,969,296,0.8,1,0.63,0.89,62123,60511,41,141,316,186,285,0.41,0.59,0.88,445,877,0.33,0.61,0.72,0.07,0.71,0.12,0.65,0.36,malicious,26
94,icmp,SF,1949,1839,1,123,163,206,1,1,64,57,99188,62695,15392,37433,57357,206,0,0,478,420,0.14,0.39,0.36,0.67,38627,15255,39,270,339,372,486,0.4,0.56,0.19,861,360,0.06,0.56,0.94,0.82,0.58,0.27,1,0.66,malicious,47
94,icmp,RSTR,527,2041,1,145,3,44,160,0,56,44,98264,16823,75402,89687,78238,112,1,0,478,238,0.89,0.33,0.25,0.84,35219,8822,58,444,114,273,175,0.66,0.57,0.46,154,351,0.46,0.27,0.1,0.03,0.11,0.18,0.12,0.33,malicious,82
94,icmp,RSTOS0,852,1754,1,5,52,116,144,1,44,68,8602,71946,67181,83139,4080,631,0,1,32,451,0.8,0.29,0.65,0.54,4409,58711,91,216,40,262,65,0.97,0,0.26,347,335,0.32,0.4,0.98,0.3,0.46,0.7,0.66,0.84,malicious,60
94,icmp,OTH,1706,1609,0,167,168,32,73,0,196,115,98238,68892,58116,81684,66775,99,1,0,515,420,0.91,0.65,0.76,0.11,60649,52010,40,419,71,171,243,0.73,0.52,0.83,140,815,0.09,0.34,0.04,0.2,0.39,0.05,0.08,1,malicious,85
93,udp,S3,3243,2684,1,157,72,33,206,0,195,43,42364,64932,6350,28146,8764,79,1,0,922,258,0.94,0.72,0.89,1,50039,59608,90,406,218,371,101,0.62,0.77,0.83,338,616,0.76,0.43,0.11,0.13,0.09,0.88,0.62,0.57,malicious,32
93,udp,RSTO,731,2581,1,15,187,45,233,0,162,79,42978,56697,55552,67043,47559,140,1,0,290,510,0.75,0.67,0.75,0.31,39930,15403,36,237,234,128,299,0.23,0.98,0.6,471,124,0.9,0.59,0.54,0.73,0.18,0.08,0.85,0.02,malicious,2
93,tcp,SH,1164,2017,0,50,87,213,189,1,181,144,10506,97451,41003,17273,92567,270,0,0,89,644,0,0.45,0.67,0.62,8777,7464,42,271,9,49,133,0.02,0.05,0.59,854,62,0.6,0.7,0.81,0.71,0.23,0.78,0.36,0.98,malicious,59
93,tcp,S2,100,1730,0,119,183,235,49,0,105,3,57415,14814,48999,11370,44297,584,1,1,3,912,0.07,0.54,0.82,0.84,34985,7725,23,281,179,269,240,0.65,0.8,0.27,576,548,0.96,0.42,0.87,0.94,0.82,0.67,0.35,0.29,malicious,17
93,tcp,RSTR,2909,718,1,141,54,242,53,0,114,100,75033,36679,96617,15977,39085,186,0,1,677,847,0.38,0.51,0.34,0.43,25946,7956,57,162,201,357,228,0.89,0.69,0.49,977,583,0.48,0.55,0.83,0.94,0.26,0.5,0.86,0,malicious,40
93,tcp,RSTOS0,513,2160,1,54,62,105,204,1,170,80,88384,21337,3352,75682,37202,389,1,0,446,933,0.62,0.41,0.28,0.88,6568,31075,33,185,0,93,243,0.06,0.69,0.36,679,6,0.45,0.69,0.16,0.9,0.49,0.97,0.25,0.33,malicious,2
93,tcp,OTH,986,2682,1,13,61,15,59,0,122,77,88875,34219,45236,87619,61948,483,1,1,504,287,0.43,0.29,0.77,0.87,43071,63598,6,19,106,42,246,0.64,0.55,0.14,29,98,0.88,0.41,0.48,0.98,0.6,0.62,0.62,0.25,malicious,55
93,icmp,SH,1356,2293,0,204,44,26,183,1,232,16,59133,97474,30451,40444,37801,668,1,0,209,951,0.07,0.58,0.4,0.95,57168,3279,6,78,353,15,1,0.64,0.08,0.2,34,592,0.24,0.51,0.17,0.28,0.66,0.41,0.17,0.35,malicious,31
93,icmp,S1,3119,2798,1,93,152,13,255,0,66,121,18557,32241,44903,51857,93950,446,1,0,52,245,0.18,0.3,0.1,0.93,23427,9154,72,448,289,223,136,0.09,0.21,0.79,659,987,0.99,0.16,0.83,0.99,0.08,0.9,0.24,1,malicious,13
92,udp,SF,983,1598,0,157,83,249,182,0,42,46,56824,7719,14140,43928,46348,134,0,0,244,383,0.09,0.4,0.35,0.99,63647,38958,19,260,391,250,276,0.11,0.85,0.88,858,911,0.48,0.94,0.76,0.96,0.34,0.89,0.23,0.21,malicious,55
92,udp,S2,2056,1912,0,212,230,165,13,0,205,139,40427,61076,2425,64287,77438,451,1,0,299,581,0.73,0.34,0.12,0.82,54016,51507,24,500,171,37,480,0.02,0.96,0.63,332,329,0.79,0.12,0.92,0.47,0.05,0.16,0.1,0.77,malicious,93
92,udp,S1,1667,184,1,42,125,9,84,1,194,120,2600,37859,71952,73233,62168,645,0,0,912,589,0.06,0.94,0,0.73,45992,3504,63,192,284,319,125,0.49,0.36,0.07,922,376,0.02,0.09,0.97,0.1,0.17,1,0.91,0.39,malicious,45
92,udp,REJ,294,2521,0,137,217,19,43,0,88,73,15492,36601,71284,60310,36980,677,1,1,998,473,0.87,0.67,0.45,0.66,63300,42700,63,117,118,306,470,0.73,0.55,0.65,618,648,0.78,0.3,0.38,0.24,0.97,0.63,0.05,0.14,malicious,74
92,udp,OTH,3063,1150,0,27,90,150,21,0,122,51,41311,28398,70962,6875,16469,567,1,0,368,230,0.62,0.17,0.55,0.48,47178,15041,53,373,336,43,414,0.81,0.82,0.35,187,943,0.78,0.33,0.65,0.31,0.17,0.89,0.05,0.94,malicious,97
92,udp,OTH,1264,1805,0,231,72,27,198,0,171,42,53252,27572,85875,28009,89904,353,0,1,958,377,0.9,0.83,0.29,0.43,47566,39071,11,313,249,346,464,0.8,0.74,0.16,463,418,0.69,0.77,0.78,0.3,0.53,0.91,0.25,0.1,malicious,35
92,tcp,SH,2484,1368,0,92,230,159,10,0,216,77,26088,60041,77070,33461,97675,217,0,0,912,345,0.12,0.1,0.97,0.69,28022,37422,5,343,326,166,38,0.58,0.87,0.67,591,365,0.62,0.31,0.37,0.22,0.27,0.19,0.81,0.94,malicious,17
92,tcp,S3,340,1208,0,23,143,16,162,1,238,99,86074,2992,76019,36648,68317,153,0,1,897,306,0.64,0.22,0.23,0.14,60765,41472,82,357,58,361,4,0.33,0.4,0.59,75,627,0.4,0.54,0.37,0.66,0.3,0.08,0.56,0.29,malicious,84
92,tcp,S2,1494,2484,0,14,244,92,168,1,20,113,56101,67382,86357,89846,74642,139,1,1,672,499,0.16,0.28,0.48,0.81,35118,20501,61,156,308,62,40,0.8,0.8,0.41,38,291,0.89,0.89,0.19,0.29,0.79,0.88,0.24,0.42,malicious,1
92,tcp,RSTR,1941,2667,1,143,177,5,123,0,24,67,72257,32248,58637,8769,742,472,0,1,833,155,0.88,0.19,0.63,0.6,49805,49602,87,189,166,112,115,0.5,0.8,0.94,78,766,0.5,0.53,0.4,0.46,0.44,0.16,0.14,0.99,malicious,71
92,tcp,RSTR,1785,2925,1,81,35,163,157,1,32,149,86594,6490,96166,80969,49815,232,1,1,497,779,1,0.06,0.59,0.91,47837,1739,16,38,203,228,329,0.44,0.41,0.5,134,588,0.36,0.38,0.63,0.48,0.45,0.26,0.46,0.55,malicious,37
92,tcp,REJ,1358,2601,1,42,52,1,23,0,142,86,5577,39567,96343,78623,24773,663,1,1,499,892,0.67,0.17,0.96,0.98,21811,47257,40,248,379,64,29,0.48,0.88,0.85,808,200,0.97,0.66,0.05,0.1,0.51,0.6,0.14,0.64,malicious,24
91,udp,SH,48,2122,1,186,68,39,122,0,175,81,70218,15264,80237,66180,29506,242,0,0,833,114,0.67,0.67,0.61,0.37,1223,56935,24,187,257,194,261,0.57,0.68,0.13,507,617,0.3,0.22,0.12,0.73,0.73,0.93,0.1,0.56,malicious,49
91,udp,SH,1027,2042,1,78,83,130,220,0,162,108,39078,22471,5273,308,26010,216,1,0,388,131,0.27,0.78,0.46,0.54,14472,31113,32,384,47,250,94,0.08,0.09,0.61,81,900,0.26,0.62,0.49,0.98,0.85,0.81,0.92,0.01,malicious,49
